,obsHistID,filter,FWHMeff,descDitheredRA,descDitheredDec,descDitheredRotTelPos,airmass,fiveSigmaDepth,expMJD,descDitheredRotSkyPos,fieldRA,fieldDec,rotSkyPos,rotTelPos,d1,d2,d3,d4
941,628002,z,0.840419,58.18950725082443,-29.35532074618919,-151.54876920659058,1.19906183149,22.8041769816,60512.422833,309.6399501746695,59.22464193039024,-28.25415315972726,40.37392940012956,-62.50516908219128,2.507373984352903,3.2463739445795587,1.6528170701757494,2.6496949017670905
952,633682,g,1.123478,56.026899370857336,-30.931183865917003,116.63088770637378,1.4637278061,24.4064698741,60524.338697,220.40067315115363,57.23951505760047,-30.8641478038867,147.17480939856185,43.14973803019986,0.0725787917425859,1.069062355306704,1.6932639257695477,1.9936107702476293
953,633683,g,1.094817,54.87126527311028,-33.03840804484914,116.6822247248175,1.40108091154,24.4692081161,60524.339144,217.9490796784137,55.12719155429167,-33.448015572588176,143.9304931794131,43.20107504864359,2.2518387811264384,1.4085732002892106,3.3451677045075168,2.8350283972524535
954,633728,g,1.028008,55.376869031708644,-32.35355159232927,116.84958569677524,1.2600391509,24.5791692081,60524.362636,215.95050979306993,55.12719155429167,-33.448015572588176,140.71344975131254,43.368436020601294,1.4537161398792375,0.6349581067401323,2.6105058264372323,2.2481535534915045
955,633729,g,1.045508,55.924307291228004,-30.21710656584546,116.91593420945136,1.29666625587,24.5490195368,60524.363082,218.8098295575624,57.23951505760047,-30.8641478038867,144.72094575357556,43.434784533277444,0.7855991431053189,1.7840707046662492,1.9504446089311969,2.5172361962186907
959,635793,i,1.034363,55.430910883922046,-33.498092083882604,42.60325088520408,1.48182662068,23.4308553655,60528.317727,145.09323117219503,55.12719155429167,-33.448015572588176,71.3972448795036,-30.807654165286802,2.5440189171472833,1.5726849610981661,3.3105195981088973,2.629105808005294
960,635827,i,0.985951,56.05929333602774,-33.31165161734703,46.070218503540694,1.3668735176,23.5230074197,60528.333223,146.82248610209334,55.12719155429167,-33.448015572588176,72.68072763637616,-27.340686546950188,2.312196420733323,1.312601156065786,2.8359019795739395,2.0951930292776986
961,635866,i,0.978607,58.647557924120875,-29.67715113971417,51.077353970968474,1.34985895665,23.5392161518,60528.350931,154.45348634817267,59.22464193039024,-28.25415315972726,82.57003647611369,-22.333551079522408,2.640151607728088,3.249847361642558,1.4360520000919768,2.38844668835691
964,637849,g,0.981736,56.981666519173835,-30.05358441111512,44.929574124994254,1.32062972442,24.616961788,60530.342606,147.71751122419866,57.23951505760047,-30.8641478038867,111.36242618858684,9.621451070513862,1.2691347940435724,2.120384717128852,1.2903927084015123,2.1330425671454205
965,637850,g,0.96227,54.98175236365761,-32.18160695801051,44.97942145317064,1.27655517904,24.6510798132,60530.343052,144.57002050894036,55.12719155429167,-33.448015572588176,107.48820016947124,9.671298398690244,1.465754616277274,0.881571378158893,2.8293455339836835,2.563436422293761
967,637861,g,0.990731,59.54020409172494,-31.33328564653982,45.963075395851234,1.340985615,24.6034212948,60530.348023,147.4779711599536,60.47300237442128,-31.197781127991377,112.42102301087056,10.65495234137084,3.047373428626202,3.085843438161977,1.359375215879521,1.4706734257251985
968,637877,g,0.935794,55.49614564840554,-32.74889247096954,46.977898242586946,1.21776903125,24.7111888505,60530.355203,144.38988446484905,55.12719155429167,-33.448015572588176,107.67200503014921,11.669775188106556,1.8004644913953147,0.8613460795073195,2.752958565688954,2.2432865142424023
969,637878,g,0.949831,57.422538793457186,-31.625035755820434,47.05089306568661,1.24908916205,24.6842890249,60530.355651,146.62091633177758,57.23951505760047,-30.8641478038867,112.03954771087245,11.742770011206222,1.3666265057559204,1.2656476267208088,0.7962785461641143,0.6175723199243203
975,638818,r,1.058326,54.952843062766476,-32.025762437734926,-15.922267943567524,1.35006269585,24.040412197,60531.327632,85.43765530847682,55.12719155429167,-33.448015572588176,25.799086303371194,-73.85185336962357,1.3598144028771433,0.8882848466339363,2.7928088659548456,2.58381535158019
979,638919,r,0.965578,56.76727109970073,-31.93174006355396,-10.068701925392983,1.15673701806,24.2077667466,60531.374627,86.0839394629297,57.23951505760047,-30.8641478038867,29.905704004191858,-67.99828735144902,1.1386025718527433,0.654492729595681,1.4048627700504825,1.0480218713206477
980,638920,r,0.981294,58.777474374407205,-31.598278626787824,-10.016677357595105,1.18870301753,24.1810813608,60531.375075,87.34777606507278,60.47300237442128,-31.197781127991377,30.376904494907446,-67.94626278365115,2.447425340269005,2.394441981218215,0.8940111564299356,0.7733040787519951
981,638921,r,0.968194,57.60956457706049,-32.45210033309178,-9.96436631089966,1.16182423595,24.2075470086,60531.375528,85.47946137597711,58.43974704684052,-33.82473532288669,25.261480004199946,-67.8939517369557,1.9956567446254099,1.4346872112213058,1.4895867437541888,0.5598966678266905
982,638958,r,0.937319,57.58620553351417,-30.929293105193075,-5.739776600061561,1.09938958758,24.267529057,60531.392909,90.36138294297443,57.23951505760047,-30.8641478038867,32.20630143898065,-63.669362026117604,1.3619722832644774,1.7253423016115297,0.3617987119896392,1.1273774448478124
983,638959,r,0.949103,60.00720607548739,-31.750284329836028,-5.655093437941225,1.12360480442,24.2469426574,60531.393358,89.52034745547368,60.47300237442128,-31.197781127991377,32.56990045577067,-63.58467886399726,3.5023270725130464,3.411874242456081,1.8707068885020155,1.7226890199120275
984,638960,r,0.939601,57.40941590849217,-33.30168215171176,-5.600547855844771,1.10443950883,24.2677509609,60531.393819,85.1013234644674,58.43974704684052,-33.82473532288669,26.21482447951812,-63.53013328190082,2.592532348102069,1.7613793944902498,2.3553523464543407,1.3934188250255608
986,641073,i,0.817755,57.983424444047984,-32.068447793472174,21.19330777143256,1.42146516164,23.7076292486,60534.316765,123.88637899076193,57.23951505760047,-30.8641478038867,148.3051978325755,44.890784882263894,1.9998027951301047,1.682780015380949,1.068541187809369,0.0698752344522949
989,641121,i,0.768278,56.070419238076205,-32.11170610700456,22.534029012038687,1.27912763248,23.8253128816,60534.338945,121.72592861445855,57.23951505760047,-30.8641478038867,147.17595531415213,46.23150612287002,1.1133242979665374,0.1266501165993087,1.9847449236522365,1.6391681101337077
991,643041,r,1.062391,55.39186695835778,-30.925339696406674,-5.039392991293643,1.48270484282,23.9935384685,60536.295177,99.7659956282782,54.04475968773052,-30.452706811203253,177.46594211153823,72.85456303141885,0.5267924892171333,1.19329524753208,2.237675507688461,2.4705431291171016
1005,648510,z,1.0148,56.528640299223355,-32.69010700118912,-20.56465847861502,1.37158959443,22.4603965473,60542.294291,81.08837707652378,55.12719155429167,-33.448015572588176,18.8753497154513,-81.24621749046392,1.748740147519791,0.8220151367342962,2.102002113195153,1.4217574494228795
1006,648511,z,1.037019,58.41909035415127,-30.94751316307823,-20.501174754914526,1.42287727676,22.4283226103,60542.294738,83.41321702435691,57.23951505760047,-30.8641478038867,22.252191072613833,-81.18273376676342,2.0747586541873795,2.316044996457559,0.36314225427259356,1.1115212469404825
1008,648548,z,0.967784,56.48668404545844,-32.45628292499623,-10.538355430061719,1.26620970742,22.5552800299,60542.312281,88.99373501369263,55.12719155429167,-33.448015572588176,26.303518346204374,-71.21991444191062,1.5139666151985283,0.6145647254984062,1.9435304442936197,1.3590295068713623
1009,648549,z,0.984529,55.92797844570656,-29.865310479635138,-10.472350692062648,1.30362051535,22.5300520989,60542.312727,91.97064619632307,57.23951505760047,-30.8641478038867,30.266151753108662,-71.15390970391155,1.1363873948127008,2.135583049662571,2.11635917731592,2.777575121762391
1012,648617,z,0.91701,57.44436547570438,-31.19617684616501,6.667452566157877,1.1563716644,22.6745442431,60542.344698,104.3062616963835,57.23951505760047,-30.8641478038867,43.87584744396915,-54.01410644569102,1.2522395743265504,1.46953158043203,0.514637835960091,0.9327899238616562
1013,648664,z,0.894499,59.70966981440279,-31.002230632513225,19.46755889249852,1.10866180571,22.7376773787,60542.368368,115.4486228844951,60.47300237442128,-31.197781127991377,54.32591007780121,-41.21400011935037,3.1796238687270058,3.316393693740817,1.4654431928474303,1.766443233771862
1014,648665,z,0.882679,58.62140433851642,-31.398660130964245,19.5270319116331,1.08411647931,22.752469927,60542.368816,114.21645538358635,57.23951505760047,-30.8641478038867,53.99703230339612,-41.154527100215795,2.2773741944639654,2.3099071307748376,0.6644183787784054,0.8007051205976375
1019,654465,i,0.97618,57.54101695954746,-31.99768750577352,69.64783284363067,1.44565893478,23.4755449996,60549.272687,172.64687941052517,57.23951505760047,-30.8641478038867,155.5417693766368,51.77344039627291,1.6497641304856363,1.306863962493366,1.071694201765001,0.38925117876055476
1020,654466,i,0.949256,55.14820723592199,-30.65226801124732,69.69865420005877,1.37923751013,23.5249027459,60549.273135,173.1694442244319,54.04475968773052,-30.452706811203253,154.96995749709623,51.82426175270101,0.8099016074447695,1.5315867900683129,2.473400719577229,2.783860238371869
1023,654496,i,0.916949,55.27496546279936,-33.61887158709618,71.07146107719223,1.30065295854,23.5904986911,60549.286758,169.63542489993648,55.12719155429167,-33.448015572588176,151.6584333285786,53.19706862983446,2.6895803978080317,1.729747466754863,3.4872007103885294,2.8045109567112845
1024,654497,i,0.934219,58.674736200051214,-31.144553348823724,71.13654908271909,1.34248694032,23.5539664217,60549.287205,173.6151444623911,57.23951505760047,-30.8641478038867,155.39549325153988,53.26215663536133,2.295456159040293,2.434000354998245,0.5957258014457784,1.0306508378094157
1025,654498,i,0.911864,54.45318549087653,-31.0586096795541,71.18639641089547,1.28888431751,23.5969542324,60549.287653,172.39501181345048,54.04475968773052,-30.452706811203253,154.91478166142514,53.31200396353771,1.3267555376651228,1.620014602495478,3.0397145346419543,3.1661913651344777
1030,655475,r,0.996992,59.78957993614092,-30.35541857759004,112.87956113431375,1.29636271049,24.1331877411,60550.300882,214.79177680426284,60.47300237442128,-31.197781127991377,176.8579765951249,75.95449388619465,3.32217333815014,3.635133028198479,1.6686233786028741,2.246894842244433
1054,661652,g,0.863926,57.67053336554461,-32.44860529054148,54.02447698178289,1.14992372597,24.8420484279,60559.302484,149.00951298297932,58.43974704684052,-33.82473532288669,103.84659501517875,11.287784226092835,2.029099712644051,1.4826881535566678,1.4754602460728343,0.5281377242644354
1059,662543,g,1.183102,54.774409560294586,-30.037828071749026,29.217123326003637,1.1451608285,24.5026749237,60560.290104,128.64431017541628,54.04475968773052,-30.452706811203253,133.76851372497282,35.51541918475872,1.4284334119833182,2.2255495542458803,2.940437931664498,3.3896168048544095
1061,662592,g,1.171866,58.614840866903876,-31.32194108219623,27.928025582738794,1.1265310812,24.5169249693,60560.313245,123.59878011065048,60.47300237442128,-31.197781127991377,130.50110730668027,34.22632144149388,2.2605478730297475,2.326588733978474,0.6168114212117757,0.8565244746489048
1071,665695,i,0.64711,56.35360512597399,-33.424696190326344,-61.17458919455897,1.03235516618,23.7005504181,60568.319356,22.035697539337736,55.12719155429167,-33.448015572588176,68.2137194824182,-13.025679810283648,2.443077877967057,1.45542705064995,2.796224171756948,1.9870744708744092
1074,666470,z,0.971399,57.71191489565847,-33.52954746683529,-133.63455619247122,1.00478806417,22.8594776072,60569.38589,167.49803318565787,58.43974704684052,-33.82473532288669,240.8083171239747,-66.97676089851028,2.914327014123536,2.100355635769337,2.5412459722398606,1.5486100099927596
1088,671592,g,1.345665,57.805807317281925,-30.304196150705348,4.081636740952958,1.19940727328,24.3350369921,60578.235413,104.40502483980154,57.23951505760047,-30.8641478038867,62.68473405518528,-36.419431993916135,1.7021708110893072,2.2942553556570466,0.7155775840155886,1.7039264715037796
1089,671593,g,1.326269,54.30667555385014,-32.520855268507475,4.1309684071137225,1.17015299558,24.3575606629,60578.235864,99.78557260572457,55.12719155429167,-33.448015572588176,57.78147583601473,-36.37010032775537,2.0941838964016193,1.5236902485366186,3.4888570461741137,3.166146969375218
1090,671597,g,1.345369,59.19778771480516,-32.859645212768335,4.390403696748959,1.19850159751,24.3403369615,60578.237704,101.16878700954773,58.43974704684052,-33.82473532288669,58.640969824490476,-36.11066503812013,3.289662146606164,2.8325300538216895,2.1193074515811148,1.3270419881566216
1092,671620,g,1.312384,57.50497289798823,-30.098905372709975,3.3100917740297917,1.14973537503,24.3920387409,60578.248287,102.64425568156358,57.23951505760047,-30.8641478038867,60.489904629377634,-37.1909769608393,1.578502469970597,2.2970035018401953,0.9968481108896435,1.9478160980952217
1093,671623,g,1.314718,58.09255600634912,-33.218660567197304,3.704057553961746,1.15273982253,24.3737058128,60578.249793,97.6236686532811,58.43974704684052,-33.82473532288669,55.91529500149412,-36.79701118090735,2.839567898069168,2.142864132081601,2.2200448905790857,1.221151812795078
1095,671754,r,1.141101,58.04570057325158,-31.693618803897593,6.84409545439671,1.01031005235,23.9352577585,60578.317454,90.70052754109169,57.23951505760047,-30.8641478038867,88.15889599293779,0.0,1.8797053402102268,1.7645172723429687,0.6947160102151424,0.3088308460914364
1098,671824,r,1.136909,56.18921351953518,-32.51930828246062,-40.242951248162655,1.00388794706,23.9146305285,60578.350819,264.27361205448676,55.12719155429167,-33.448015572588176,258.47965332873804,-47.08704670255937,1.5278014274614526,0.5433991720677849,2.1629732720213823,1.6169035397281215
1099,671836,r,1.136084,58.4374461268305,-31.080210188430534,-35.62640110967556,1.00312448544,23.9120575538,60578.358199,245.70838981788614,57.23951505760047,-30.8641478038867,234.06311418501755,-42.47049656407227,2.0899174355156744,2.2718085962269288,0.3832929986446799,0.9924739455255827
1105,676208,r,0.994275,57.84978436167759,-33.64270663137363,1.7216235828090976,1.00436324765,24.2598913001,60583.320213,49.708507528650735,58.43974704684052,-33.82473532288669,332.8500907987345,-75.16066086104091,3.0702487160513856,2.2615262587456963,2.6457524873009404,1.6475491270172824
1106,676221,r,0.992919,55.14854735610237,-32.073432526289814,11.354705696564116,1.00180013092,24.2592909367,60583.328937,331.57819285115795,55.12719155429167,-33.448015572588176,269.2910804439591,-65.52757874728589,1.2957078243724869,0.725507349126074,2.656680616296637,2.418244804930779
1110,676797,r,0.919551,56.35983970474334,-32.18871163467014,-54.47596772434598,1.27260933201,24.2275081226,60584.203656,44.562651736604174,57.23951505760047,-30.8641478038867,120.66009880907228,19.86095171463534,1.2275881290578758,0.3585295900542429,1.8342866111168041,1.402243107058267
1114,676829,r,0.88851,58.239804521038444,-30.8492509012133,-50.37525148881517,1.200973832,24.2948803103,60584.218664,49.32216131156741,57.23951505760047,-30.8641478038867,123.10628481960381,23.96166795016616,1.927274400195407,2.230884985443183,0.2550369425616093,1.1688004913323755
1120,676851,r,0.857687,54.24834117431478,-31.920968457005504,-49.27030238090537,1.13150784172,24.3617946798,60584.228684,46.143742776777046,54.04475968773052,-30.452706811203253,122.9017388867421,25.066617058075952,1.755153589765301,1.4882142578122097,3.3298320231922527,3.1837786457325525
